,Datetime,Tweet Id,Text,Username
139,2020-10-30 21:45:27+00:00,1.32229E+18,"#DesmondIdiot #DesmondEliot #DesmondElliott #EndSARS #EndBadGoveranceInNigeria 

Desmond Elliot..is a parasite. https://t.co/rlXlSId4G4",OgogoroMonitor
140,2020-10-30 21:45:25+00:00,1.32229E+18,Wtf??? ❌❌ Desmond Elliot #EndSARS https://t.co/5zGXSQv6xt,undespicableice
141,2020-10-30 21:45:19+00:00,1.32229E+18,@davido This kid Desmond elliot is not sound at all. You were asked a question about the rights of the youths to protest and you blabbing about talking about vocation and shit. Where’s the point in what you saying.,Jonathankalu9
142,2020-10-30 21:44:40+00:00,1.32229E+18,"Desmond Elliot is actually a fool
This is the same man that had to use his influence plus Gbajamiala’s to release Ojahbee from unlawful detention.
You’re a lawmaker in a land of no laws and you still went ahead to spew rubbish? 
Bruh.
Im mad again. 
#endsars",A_Fgeorge
143,2020-10-30 21:44:33+00:00,1.32229E+18,"@davido Desmond idiot, Desmond Elliot he's just a fool",PBuratai
144,2020-10-30 21:44:31+00:00,1.32229E+18,@ijoma_n @channelstv @DesmondOElliot Good Lord! Desmond Elliot is truly a mistake.,mizateris
145,2020-10-30 21:43:53+00:00,1.32229E+18,"Wahala for Desmond Elliot ooo😂😂... He don Dey shalaye since yesterday... Well  if care is not taking, he will also be banned from making public appearances a new speaking to press,  By The Bourdillon government.. Just as he banned Sanwo -Olu..Jagaban is a disciplinarian 😂😂",realalexowolabi
146,2020-10-30 21:43:17+00:00,1.32229E+18,"Desmond Elliot ,are you ready?😂😂
This one entre😂😂😂...shame on you Mr!.. https://t.co/Juah6M5w46",Its_Omoamoo
147,2020-10-30 21:42:36+00:00,1.32229E+18,WHAT AN IDIOT CAN DO DESMOND ELLIOT CAN DO BETTER. https://t.co/vVkZeOYevR,yourpapabestie
148,2020-10-30 21:42:35+00:00,1.32229E+18,@adamugarba @DesmondElliot_ You wey no get sense before,monsieurdebola
149,2020-10-30 21:40:51+00:00,1.32229E+18,"Mr Desmond Elliot why 💔💔
God Nigeria citizens shall enjoy the wealth of this Nation.  We arise and shine.♥️♥️
.
Plenty awoof🤗🤗💃💃
50% Discount!! 👉Click &amp; shop now https://t.co/pGNvSHnCkp 
 💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃 https://t.co/VTLLDM8hLT https://t.co/LYgfnnzuqA",chinelos7
150,2020-10-30 21:38:56+00:00,1.32229E+18,"@OfficialUdiBoy The anchor woman day call 44,yrs old Desmond Elliot youth the mumu day shake head to concur.  If I wose Desmond slap from calabar shay den go say I do bad?",MauriceAgbamu
151,2020-10-30 21:38:11+00:00,1.32229E+18,That is Desmond Elliot under the signpost. Trash. https://t.co/ktk82U91lm,Phellixleo
152,2020-10-30 21:38:01+00:00,1.32229E+18,"The moment @DesmondElliot_  commissioned a public toilet early this year or late last year:I knew there was a problem.
#EndSARS #EndBadGoveranceInNigeria #RETWEEET #PoliceBrutalityInNigeria 
#Wemovenaija",homequeen04
153,2020-10-30 21:37:07+00:00,1.32229E+18,“Just yesterday you were nothing and I was giving you transport money” – Georgina Onuoha slams Desmond Elliot https://t.co/wf1VH9bVdQ,deejayblast007
154,2020-10-30 21:36:46+00:00,1.32229E+18,“Just yesterday you were nothing and I was giving you transport money” – Georgina Onuoha slams Desmond Elliot https://t.co/W4vjqd0zTa,sephina_
155,2020-10-30 21:35:43+00:00,1.32229E+18,"@NeoAkpofure Hmm plenty things oh, Omo! Desmond Elliot’s brain is missing , Moji the house of assembly member is a petty thief. She stole palliatives and used them for birthday souvenir. Too many things dey pap Neo. https://t.co/hUWPNHZjVC",Stan4life2
156,2020-10-30 21:35:08+00:00,1.32229E+18,"Dear Desmond Elliot, I really can't place what you've become but I know you were better off when you used to 'tantalize her lately.'",NnaEnibe
157,2020-10-30 21:34:50+00:00,1.32229E+18,"Abeg what is the difference between an Ordinary Thief (OT) and a Political Thief (PT)? ..
#desmondelliot 
#BETTERNIGERIA #ESSENCE #looting #endsars #EndBadGoveranceInNigeria #EndPoliceBrutalityinNigeria",rowgles
158,2020-10-30 21:34:23+00:00,1.32229E+18,"Desmond Elliot, look at your mate.

Look at this wonderful man spitting some truths. 

Amazing person. He should be made President of Nigeria. 

#EndSARS https://t.co/Njv23fgOzA",kechi__ehi
159,2020-10-30 21:33:18+00:00,1.32229E+18,"@DrOlufunmilayo May Desmond Elliot life be as safe, protected and perfect as this bridge he reconstructed https://t.co/TVOkOH2UOP",mandillion
160,2020-10-30 21:33:10+00:00,1.32229E+18,When Desmond Elliot met his waterloo on social media! He just wanted to say something even though not necessary for him to so! @iameneji you better come and learn cos @GarShehu will even be allaying fear of taken over his job! Thread with caution Sir! https://t.co/Pvee00XcSh,favourfemi312
161,2020-10-30 21:32:41+00:00,1.32229E+18,"Better response.. Don't know her but she's blessed already #DesmondIdiot #DesmondElliot. Na when he lad lie say him be Yoruba I know say he go soon corrupt like dem oda politicians, not surprised though. #EndSARS #EndPoliceBrutalityinNigeria #BETTERNIGERIA #EndInjusticeInNigeria https://t.co/b79eDeDPpR",Rote_Gunner
162,2020-10-30 21:32:28+00:00,1.32229E+18,"Shame to you Desmond Elliot, a lawmaker of the internet age who could not make a modern day bridge for his generation but resorts to that which is worst than what an his ancestor built.

#HungryLawmakersEverywhere
@DesmondElliot_ https://t.co/JNKk2361Xx",AgudosiJohnBos1
163,2020-10-30 21:31:20+00:00,1.32229E+18,"Dear Hon. Desmond Elliot, I accept your apology. But If you are truly Pro #EndSARS and Pro Youth, you will be taking a stand in the House by calling for the Impeachment of Mr. Governor for directing the Army to #LekkiTollGateProtest which led to the shooting and #LekkiMassaccre",opemists
164,2020-10-30 21:30:25+00:00,1.32229E+18,"Which is more expensive; The bridge or the signboards???
Desmond Elliot's project https://t.co/gzoTj0XklR",acctjoe
165,2020-10-30 21:30:10+00:00,1.32229E+18,Someone should please call ambulance @DesmondElliot needs urgent treatment 😖,Silver50773574
166,2020-10-30 21:29:34+00:00,1.32229E+18,@Mr___Pi 🤣🤣🤣🤣🤣e dey with Desmond Elliot,Dekunle_1
167,2020-10-30 21:28:44+00:00,1.32229E+18,"#DesmondIdiot Desmond Elliot’s combined achievement so far as an Honorable member of Lagos State house of Assembly.
🙆‍♂️🙆‍♂️🙆‍♂️ Nigerians let's be careful while choosing our young leaders,if we elect people like this they will sale us and return the money to their godfathers! https://t.co/NBE39HkBwl",Sumadins1
168,2020-10-30 21:27:33+00:00,1.32229E+18,"Hon.Desmond Elliot Apologises For Calling Nigeria  Youths ‘Children’ 

@Gidi_Traffic https://t.co/RPZT5hT7WU",gidi_9ja
169,2020-10-30 21:26:52+00:00,1.32229E+18,Desmond Elliot's project! https://t.co/KdzOrDUab5,whitelion8260
170,2020-10-30 21:26:51+00:00,1.32229E+18,@p_oruche @Mokeji5 @asemota @AishaYesufu @TundeEddnut Desmond Elliot has offended the gods.. Wazagha 😂😂😂😂😂,olushayhe
171,2020-10-30 21:26:03+00:00,1.32229E+18,I am with Desmond Elliot! My name is Soji Oyeranmi!!  #Regulatesocialmedianow,samever4u
172,2020-10-30 21:25:57+00:00,1.32229E+18,"It's all in appreciating the unique talent each individual brings to music lovers. If you are still comparing artistes in 2020, you are just as Desmond Elliot described you - A child! A recalcitrant child for that matter! https://t.co/AnXlTDH8xG",Ab_Akins
173,2020-10-30 21:25:45+00:00,1.32229E+18,So you are apparently telling us Desmond Elliot is not intelligent nìyẹn.. Ah... https://t.co/xg0yKD3iFz,kwesiAmir
174,2020-10-30 21:25:21+00:00,1.32229E+18,But social media is Desmond Elliot’s problem in life https://t.co/oJaU572giy,_rockzion
175,2020-10-30 21:25:17+00:00,1.32229E+18,All you need to know about the proposed social media regulation law in Nigeria by Desmond Elliot https://t.co/GqjQhRJnw6,nsemkekaGhana
176,2020-10-30 21:25:03+00:00,1.32229E+18,"Desmond Elliot just shame himself
His ""Children"" are tearing him apart😂",U_Cee_
177,2020-10-30 21:25:02+00:00,1.32229E+18,@David_drezzy @_DannyDre Desmond Elliot has offended the gods.. Wazagha😂😂😂😂,olushayhe
178,2020-10-30 21:24:45+00:00,1.32229E+18,@davido I hear say Desmond Elliot  done turn upcoming😅🤣😂😂 no joy😭,AbuEmma93432125
179,2020-10-30 21:24:27+00:00,1.32229E+18,There is always that potential Desmond Elliot moment waiting for us all. When what you say makes or mars your reputation. #StayFocused at all times,DarthZeedious
180,2020-10-30 21:23:54+00:00,1.32229E+18,@davido They should change his name from Desmond Elliot to Desmond Idiot 🤷🏾‍♂️,ugogeafrica
181,2020-10-30 21:22:01+00:00,1.32229E+18,"@DesmondElliot_  don buy Market, the idiot con dey cry 😂😂🤔
Oju Iya ee ma bo🤣🤣🤣",olamidecyspin
182,2020-10-30 21:21:39+00:00,1.32229E+18,"@OfficialUdiBoy Desmond Elliot you are supporting bad governance which is the cause of the protest,because u are now a lawmaker. U forgot where u are coming from. Well, we have seen your through colour. Just keep ur apologies to yourself. We are going to ",EmmanuelEhirim3
183,2020-10-30 21:21:03+00:00,1.32229E+18,"Baba Republic 
Desmond Elliot...
A cacophonous idiot, promoted beyond the limits of his limited capacities. A painful indictment of the leadership selection processes of the Nigerian governance systems....🤔",Blackhossanna
184,2020-10-30 21:20:36+00:00,1.32229E+18,"2020 project from Desmond Elliot.
Should I remind you that this won't take N10k to construct.

Shame on him and everyone that appreciates this. https://t.co/5WeCPMf13n",Ivanontecc
185,2020-10-30 21:20:19+00:00,1.32229E+18,"End SARS: Davido, Others React To Desmond Elliot’s Attack On Influencers, Celebrities Over Hate Speech -  https://t.co/xnnkII7Uia",BushouseC
186,2020-10-30 21:20:09+00:00,1.32229E+18,@DrOlufunmilayo I'm still looking at this like seriously he called it a reconstructed dat means it was broom sticks that were there b4. Finally my conclusion is that Desmond Elliot is worse than SARS,Pentway_
187,2020-10-30 21:19:43+00:00,1.32229E+18,"@morgan_xy @Nappyblaze This are the children desmond elliot was referring too😂. Ull just be posting nonsense🤣😂. You be palliative?

Don't worry, we'll report you to desmond daddy that you've finally graduated 😂",Oluwapaul12
188,2020-10-30 21:19:33+00:00,1.32229E+18,@DONJAZZY Desmond Elliot dara iberibe daran't he 🤣🤣🤣,LyndaAlex4
189,2020-10-30 21:19:26+00:00,1.32229E+18,Oga Desmond !! What is going on here  #desmondelliot #BETTERNIGERIA https://t.co/MbwosJnyhw,Macwestrules
190,2020-10-30 21:18:58+00:00,1.32229E+18,"McTominay addressing VDB as “kid”, a lot of Desmond Elliot on here 😆 https://t.co/E0ECkVIqyf",Vaddison99
191,2020-10-30 21:18:45+00:00,1.32229E+18,"This has to be a joke, @desmondelliot please tell me it is.
 #ESSENCE https://t.co/iE0GFgFO3t",VeedeeakaKOTE
192,2020-10-30 21:18:10+00:00,1.32229E+18,"This has to be a joke, @desmondelliot please tell me it is.
 #ESSENCE",VeedeeakaKOTE
193,2020-10-30 21:18:02+00:00,1.32229E+18,"watching #DesmondIdiot, i just don't understand, I actually rated him to be intelligent B4 ,during his acting days especially days of his using a ford Opel  car in s/lere, hustling.Remember money never changes a man rather it reveals who the man is. #monster #desmondelliot",Tsc_nigeria
194,2020-10-30 21:18:01+00:00,1.32229E+18,Desmond Elliot our acting stupid Hon https://t.co/qE0NGDQ3Ep,emmyvinchy
195,2020-10-30 21:17:54+00:00,1.32229E+18,The fall of Desmond Elliot.,Pascal2023
196,2020-10-30 21:17:37+00:00,1.32229E+18,"This has to be a joke, @desmondelliot please tell me it is. https://t.co/BKokfGk87r",VeedeeakaKOTE
197,2020-10-30 21:17:29+00:00,1.32229E+18,@DrOlufunmilayo Desmond Elliot needs help 😹😹😹🥴,Dannyblaze1999
198,2020-10-30 21:16:50+00:00,1.32229E+18,"Number one is Desmond Elliot and the corrupt speaker of Lagos assembly,make sure they lose their election into any political position.They are Jagaban boys they don't care about you.They care only for their pockets and the Jagaban and other godfathers. Nigerian youths I hail you",GoodShepherd007
199,2020-10-30 21:16:25+00:00,1.32229E+18,"“Make all the dead bodies disturb you for your dreams” - @burnaboy to Nigeria 🇳🇬 wicked and heartbreaking politicians @jidesanwoolu @MBuhari @DesmondElliot_ 
#LekkiMassacre20_10_2020",UAtamamon
200,2020-10-30 21:16:24+00:00,1.32229E+18,To put an end to the excesses of Nigerian politicians is for everyone to get his or her PVC and help in sensitising  those at the grassroot on the need to change the current narrative of Nigeria where nothing works! #EndBadGoveranceInNigeria #EndSARS #aishayesufu #desmondelliot,RealBanger1
201,2020-10-30 21:16:20+00:00,1.32229E+18,@DesmondElliot_  is it true you did this? https://t.co/NkFJ6dUNB3,Oluwatobey
202,2020-10-30 21:16:10+00:00,1.32229E+18,"Tony Nnadi on the instrumentality of law that gave Desmond Elliot the temerity to revel in a public session of verbal Diarrhea :

https://t.co/14L72oA0ne",MFabunmi2013
203,2020-10-30 21:15:36+00:00,1.32229E+18,Desmond Elliot responds to THAT viral video of him pushing for social me... https://t.co/BSbfEp9rs6 via @YouTube,Honipsdigitals
204,2020-10-30 21:15:24+00:00,1.32229E+18,"@PeterPsquare This mr, Desmond Elliot i respect am very well, but he don fall his hand not my hand",HammedAminu3
205,2020-10-30 21:15:02+00:00,1.32229E+18,Desmond Elliot constituency bridge recently. https://t.co/KvTI15sD2V,CHRISEI5
206,2020-10-30 21:14:54+00:00,1.32229E+18,"Desmond elliot dara iberibe 
Daran't he?? https://t.co/BtdaN24Bx1",uba_dike
207,2020-10-30 21:13:54+00:00,1.32229E+18,"@DrOlufunmilayo Some people actually think Desmond Elliot has Apologize to Nigerian Youth on Social media Bill but he didn't. He only apologize for calling us Children, he thought that is what made the social media upset about his statement, let's remind ",ocholi_simeon
208,2020-10-30 21:13:17+00:00,1.32229E+18,I never rated “desmond elliot” and I can’t say I blame the fraud,YNUG_
209,2020-10-30 21:13:04+00:00,1.32229E+18,"""You Are An Imbecile"" - Georgina Onuoha Curses Out Desmond Elliot In New Audio https://t.co/Sq3JRU1FlN https://t.co/xQKwTxkpZ2",Gistmania
210,2020-10-30 21:12:59+00:00,1.32229E+18,"@TeamDesElliot Desmond Elliot Dara Iberibe
Daran't He?😂😂😂 https://t.co/Kg0d4x4rPm",DanielOladele15
211,2020-10-30 21:12:28+00:00,1.32229E+18,"Words are like bullets; if they escape you can't catch them again.
 Desmond Elliot can't catch what he said about Nigerian youth again.",AjayiDayoMoses2
212,2020-10-30 21:12:15+00:00,1.32229E+18,"children by someone who actually knows them as children? What's the insult there? Is Wizkid not a child, otherwise why is he still appending kid to wiz if he is not a child?

They are all over the place raining all manner of insults on Desmond Elliot, even threatening him. Now",ValiantNig
213,2020-10-30 21:12:13+00:00,1.32229E+18,"AGAIN, BUHARI PROVES HE IS MORE TOLERANT THAN THEM!

Nigeria's criminal 'yeyebrities' who love being called celebrities have been boiling with unmerited rage for the past three days, all because a proper celebrity (film star Desmond Elliot) appropriately described them as",ValiantNig
214,2020-10-30 21:11:16+00:00,1.32228E+18,"Don’t be deceived, people change when in power. Look at Desmond Elliot for instance. A straight up coon https://t.co/O8AM5VlBTL",zhur__fo
215,2020-10-30 21:11:15+00:00,1.32228E+18,"Desmond Idiot has been my Role model 🤦 oh Jesus wept 😭.
    
Nigerians pls forgive me for I follow the wrong person. #DesmondIdiot #LekkiTollGateShooting #EndSARS #EndBadGoveranceInNigeria #LEKKITOLLGATEMASSACRE #desmondelliot #TachaXTiwa #BETTERNIGERIA #falz",BenuePikin
216,2020-10-30 21:10:40+00:00,1.32228E+18,@DrOlufunmilayo All hail Desmond Elliot the great bridge maker.,Brah_Sam1
217,2020-10-30 21:10:04+00:00,1.32228E+18,"Desmond! The father of the ""Children"", this is all he could do for his constituents😭😭@Desmondelliot https://t.co/qBQV6g1GZZ",AnnalayBeauty
218,2020-10-30 21:09:38+00:00,1.32228E+18,Desmond Elliot will forever hate @DrOlufunmilayo for casting him that first time😹😹,Lexxxy_z
219,2020-10-30 21:07:38+00:00,1.32228E+18,@VectorThaViper @DesmondOElliot To think this is happening with Desmond Elliot in his lifetime with his picture attached to something he could have even did better if he were to do it as a person?? This is a big disgrace... You should be ashamed of yourse,_iamcartoon
220,2020-10-30 21:07:26+00:00,1.32228E+18,"This is an ultramodern bridge Desmond Elliot constructed in 2020.

Look at the bridge:
•No safety measures
•Children can easily fall into the canal
•Made of wood that will spoil easily.

This is a “lawmaker”.
Made a bridge with a signpost that will last longer than the bridge. https://t.co/D5EX4oEuBJ",DrOlufunmilayo
221,2020-10-30 21:05:53+00:00,1.32228E+18,I swear birds of the same feathers @DesmondElliot. https://t.co/qGOhWdUhTB,BoiNurse
222,2020-10-30 21:05:12+00:00,1.32228E+18,"@desm Desmond Elliot Dara Iberibe
Daran't He😂😂😂",DanielOladele15
223,2020-10-30 21:04:59+00:00,1.32228E+18,@AmotekunSw @DesmondElliot_ And if them check well some agbero go dey collect tithe their in the name na government oder,kingsle26411352
224,2020-10-30 21:04:14+00:00,1.32228E+18,“Wizkid Has Represented Surulere Consistency More Than You And He’s Not Even A Politician!” – OAP Dotun Shades Desmond Elliot https://t.co/VYyWTsyf4c,deejayblast007
225,2020-10-30 21:03:49+00:00,1.32228E+18,“Wizkid Has Represented Surulere Consistency More Than You And He’s Not Even A Politician!” – OAP Dotun Shades Desmond Elliot https://t.co/TaQQi6Q8x3,sephina_
226,2020-10-30 21:03:23+00:00,1.32228E+18,@DesmondElliot_ https://t.co/bo79cQ8JWD,olamiposi93
227,2020-10-30 21:02:40+00:00,1.32228E+18,"Watching @Desmond Elliot or idiot,.....talking, insulting us, I am truly convinced, he has what I call, Sudden Brain Deficiency (SBD)",NativeDoctor11
228,2020-10-30 21:02:20+00:00,1.32228E+18,"""Oniranu Jati Jati"": Georgina Onuoha Blasts Desmond Elliot Over His Speech In Lagos State Assembly

https://t.co/ssOJT1Z8mX https://t.co/F1jskWPcNf",Plat4omLive
229,2020-10-30 21:01:49+00:00,1.32228E+18,"@ObongRoviel U luk like the werey sef, aburo desmond elliot.",Dreal_teejay
230,2020-10-30 21:01:42+00:00,1.32228E+18,u r here insulting Desmond Elliot and campaigning for John Dumelo to become MP🧐 ur cane has been soaked in bitumen around the hellfire,qwequabeiqu
231,2020-10-30 21:01:25+00:00,1.32228E+18,Slkomedy on instagram said we are overreacting on top this Desmond Elliot case.,orimimabayomije
232,2020-10-30 21:01:16+00:00,1.32228E+18,"Embarrass us Nne
You are our desmond Elliot https://t.co/6Fl54HEAnd",Divineze
233,2020-10-30 21:00:37+00:00,1.32228E+18,Easily another Desmond Elliot in the making... https://t.co/0xro1aaFHa,IamTheIroko
234,2020-10-30 21:00:30+00:00,1.32228E+18,"@realdonmajor @greaterbayo @OfficialAPCNg So we end up with the same problem we have today abi? You need to realize these ""old political leaders"" were once youths. Desmond Elliot and Elisha Abbo are also ""youths"".
The objective is to fix the country, not ",moviegistR
235,2020-10-30 20:59:46+00:00,1.32228E+18,"Y’all still fighting over Wizkid and Davido? At your big age 😂 that’s why Desmond Elliot Called y’all children. 

Can’t you love them both? Or not hate them.",laadywilson
236,2020-10-30 20:59:39+00:00,1.32228E+18,Jesus! @DesmondElliot_ https://t.co/FBGoqSCEXU,angiluck
237,2020-10-30 20:58:21+00:00,1.32228E+18,"How many of you want #DesmondElliot house address?
I hear say palliative dey dia oo",daddy2cute4u
238,2020-10-30 20:57:26+00:00,1.32228E+18,"DESMOND ELLIOT IN TROUBLE AFTER HIS END SARS SPEECH, WATCH IT https://t.co/R41uymvppu",SUGAngr
239,2020-10-30 20:57:22+00:00,1.32228E+18,You can guess how many millions of naira went into this trash bridge. You would have expected better from Desmond Elliot due to his level but alas he keeps disappointing us back to back. https://t.co/354X3vYHe1,Mumeeny
240,2020-10-30 20:56:05+00:00,1.32228E+18,"Thank God that Desmond Elliot showed him self on time, anyway he don't want his father to beat him when he get home.",BestTerry147
241,2020-10-30 20:56:05+00:00,1.32228E+18,@davido More worries for Desmond Elliot😂😂,abahgabriel551
242,2020-10-30 20:55:41+00:00,1.32228E+18,"Compilation of Hon. Desmond Elliot's achievements in Lagos....

#EndSARS #EndBadGoveranceInNigeria https://t.co/bhWh76j23o",tholuinspire
243,2020-10-30 20:55:17+00:00,1.32228E+18,@DrOlufunmilayo @tountwiterati @jidesanwoolu after all Desmond Elliot said you guys are still like this 🤣🤣,eret_ola
244,2020-10-30 20:55:02+00:00,1.32228E+18,Desmond elliot don see something 😂😂😂😂😂 https://t.co/M6GAhxh6c7 https://t.co/HJhppWSGTf,_salewa
245,2020-10-30 20:54:18+00:00,1.32228E+18,"Me hearing Desmond Elliot here and there, please what is the meaning of Desmond Elliot my country people? Is it the new currency 🙄",TrishAmarachi
246,2020-10-30 20:54:07+00:00,1.32228E+18,@Aimee_ddee @TheToluAdeyi Na 5 months Desmond Elliot collect for em hand.,_beyonder__
247,2020-10-30 20:54:05+00:00,1.32228E+18,@DesmondElliot_ you are the goat of all time.I am so sorry this wasnt complete earlier.#EndBadGoveranceInNigeria #EndSARS #AllLivesMatter https://t.co/PKcaQi11qc,homequeen04
248,2020-10-30 20:52:15+00:00,1.32228E+18,@ronaldochy Nothing? So Desmond Elliot?,Navistarkadiri
249,2020-10-30 20:51:49+00:00,1.32228E+18,"Our political class has found a new means to deceive themselves   by CRYING at any given opportunity.  

We will take them Serious when they start resigning instead of all these charade. 

Desmond Elliot kindly take note",9jamuncher
250,2020-10-30 20:51:29+00:00,1.32228E+18,@StMavericks Agreed but he has become another Desmond Elliot. We had high hopes for him as an African leader,odili_d
251,2020-10-30 20:51:19+00:00,1.32228E+18,"@DrOlufunmilayo Pele o, eyan Desmond Elliot.",joshua_adesogan
252,2020-10-30 20:50:56+00:00,1.32228E+18,Now i understand why nepa always take their light each time i try to watch any movie that feature Desmond Elliot. #DesmondElliott,McnoWahala
253,2020-10-30 20:50:54+00:00,1.32228E+18,"AGAIN, @MBuhari PROVES HE IS MORE TOLERANT THAN THEM!

Nigeria's criminal ""yeyebrities"" who love being called celebrities have been boiling with unmerited rage for the past 3 days, all because a proper celebrity (film star Desmond Elliot)",Ababajiks
254,2020-10-30 20:50:25+00:00,1.32228E+18,Up till now ehn.. I no fit believe say Nigeria leaders killed their youths for demanding for a better life and felt no remorse about it. All because of money!! Shame on y’all... Desmond  Elliot you’re even a bigger failure. Salute to the departed souls. I SHALL NEVER FORGET ✊✊ https://t.co/tHA9lzmnTe,Oglegion1
255,2020-10-30 20:50:13+00:00,1.32228E+18,"SHAME!!!WATCH WHY LAGOS STATE LAW MAKERS WANT TO REGULATE SOCIAL MEDIA I... https://t.co/Gexm6b6mfx via @YouTube 
#EndSARS #DESMONDELLIOT #LAGOSLAWMAKER #ENDSWAT #DAVIDO #wizkid #MadeinLagos #MIL #davido",EwaGistwith
256,2020-10-30 20:49:30+00:00,1.32228E+18,“It Was Your Wife Vicky That Was Feeding You Motherf**ker” – Georgina Onuoha Lambasts Desmond Elliot To Apologize On National TV https://t.co/mvxASTDZsb,pmmnewsworld
257,2020-10-30 20:49:05+00:00,1.32228E+18,@SAMKLEF Desmond Elliot is an eleribu politician,amdondada
258,2020-10-30 20:49:05+00:00,1.32228E+18,The lives lost at Lekki tollgate can’t be Compared with the Useless staff of Office taken at the oba palace🤦🏽‍♀️ Desmond Elliot where is ur heart n Conscience 😫🤔,moji_Towo
259,2020-10-30 20:48:58+00:00,1.32228E+18,"Now you will agree with Clint the Drunk that it is Desmond Idiot and not Desmond Elliot!
It was a prophecy!
Ahaps!
© Hastings Uhia
30.10.2020

@DesmondElliot_ @desmondelliot91",UhiaHastings
260,2020-10-30 20:48:57+00:00,1.32228E+18,"So, Desmond Elliot was crying on Arise TV?? Lmfaaaaoo.",taslimOseni
261,2020-10-30 20:48:36+00:00,1.32228E+18,@caramel_sugarxx Desmond Elliot! Werey them dey try disguise.,iamBrightCU
262,2020-10-30 20:48:29+00:00,1.32228E+18,“It Was Your Wife Vicky That Was Feeding You Motherf**ker” – Georgina Onuoha Lambasts Desmond Elliot To Apologize On National TV - pmmnews https://t.co/mvxASTDZsb via @pmmnewsworld,pmmnewsworld
263,2020-10-30 20:48:15+00:00,1.32228E+18,Lydia Forson Tagged As One Of The Alleged Lovers Of Desmond Elliot https://t.co/CGKiunbefc,officialghbase
264,2020-10-30 20:47:25+00:00,1.32228E+18,"@davido He has become a politician and has allowed the blood to be injected into him....
#how_can_I_delete_Desmond_Elliot_movies_from_my_brian
The onces I don't even remember ooh😁😂",BrumeClement
265,2020-10-30 20:45:14+00:00,1.32228E+18,"How you go from acting a fool, to actually being a fool. 
Desmond Elliot",_mahirr
266,2020-10-30 20:44:50+00:00,1.32228E+18,@stelladamasus Don't you realise that he has changed from wearing jeans and T-shirt to agbada and cap? We saw Desmond Elliot in Nollywood movies just as we are see Desmond Idiot in Lagos House of Assembly; so they are different people,Dkingzman
267,2020-10-30 20:44:49+00:00,1.32228E+18,"Desmond Elliot in the making.

Don't get me wrong, I accord due respect to everyone. But trying to use age as a factor in conversation is something I didn't expect from you.

There are lots of denigrating comments on here, but I believe it's part of the job... https://t.co/nufjnrC2Vp",prof_Tee22
268,2020-10-30 20:44:10+00:00,1.32228E+18,"Is He That Rude? See What Desmond Elliot Did Again After His Apology To Nigerian Youths

https://t.co/1SCB3gf76l
#DesmondIdiot #EricaOnYouTube",aynaijangblog
269,2020-10-30 20:43:38+00:00,1.32228E+18,Do you people know that Desmond Elliot o mo iro pa... That acting no fit am again since hin don join hoodlums that are stealing public funds,Damsonfocus
270,2020-10-30 20:42:46+00:00,1.32228E+18,Pls can you Desmond Elliot for your next money rituals? https://t.co/QbXobqU0A0,Kronsman
271,2020-10-30 20:42:10+00:00,1.32228E+18,"Desmond Elliot dara iberibe, Darant he?? https://t.co/LTPiG1sC94",smiledrpresh
272,2020-10-30 20:42:01+00:00,1.32228E+18,"Because Desmond Elliot de always act love film those days everyone thought he would be different.
Baba de show them film trick now😂😂🤣🤣

#DesmondIdiot #FilmTwitter #aBetterNigeria #Zamfara #Lai Mohammed #SoroSokeGeneration",hopeful112
273,2020-10-30 20:42:00+00:00,1.32228E+18,I just want to ask Desmond Elliot hope he shared the covid palliative for his children or he wants to use it as souvenir on his next birthday.,anu_ola
274,2020-10-30 20:41:30+00:00,1.32228E+18,"@MobilePunch Says Desmond Elliot concubine.
Let's correct the caption",Ogagbayidayo
275,2020-10-30 20:40:55+00:00,1.32228E+18,@OfficialUdiBoy Desmond Elliot go borrow sense from my old grandma,OdokPromise
276,2020-10-30 20:39:39+00:00,1.32228E+18,@Naijablogger Sign post dey expensive pass bridge sef....if no be sey I be your child Desmond Elliot...I for say na saw dust dey your head....but I no go talk,Jabueze
277,2020-10-30 20:39:32+00:00,1.32228E+18,Living rent free in my head!!! #EndSARS #EndBadGoveranceInNigeria #desmondelliot #DesmondIdiot https://t.co/VxNub2LASp,DocEddY
278,2020-10-30 20:38:12+00:00,1.32228E+18,"A guy said, this is how Desmond Elliot destroyed all his childhood memories. But in the same breath, he's angry that he's been referred to as a kid.",keemside
279,2020-10-30 20:38:07+00:00,1.32228E+18,@chiefauditor_ @LouieDi13 You wey no be child. Desmond Elliot.,Labi_Knows_Best
280,2020-10-30 20:37:53+00:00,1.32228E+18,"An Ode to O.D.E
No dey do pass yourself~
Think before you talk~
Remember those who helped you to the top~ #DesmondElliot",deegrills_
281,2020-10-30 20:36:54+00:00,1.32228E+18,Abeg BTW the bridge @DesmondElliot_ @desmondelliot91 constructed and the signpost which one is costlier? https://t.co/fUznrGOHbQ,debicyola
